EmployeeID,JoiningYear,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,LeavingYear,Reason,RelievingStatus,office_code,JobLevel_updated,Tenure,EmploymentStatus
103114,2018,35,Travel_Rarely,563,Delivery,7,Diploma,1696,4,Male,73,1,4,Married,5384,10644,0,No,17,3,1,1,12,1,2,4,4,2,2,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,7.0,Still Employed
103115,2018,45,Travel_Rarely,173,Sales,4,Diploma,1267,3,Male,33,2,2,Married,18796,9921,2,No,14,3,2,1,25,2,2,4,2,1,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L5,7.0,Still Employed
103116,2018,41,Travel_Rarely,633,HR,12,Masters,1882,1,Female,38,2,2,Married,7424,16912,1,No,17,3,2,0,10,1,3,4,4,1,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,7.0,Still Employed
103117,2018,34,Travel_Rarely,1039,Product,14,Diploma,1596,2,Female,49,3,3,Married,10725,26724,4,No,20,4,3,1,13,3,3,4,3,3,2,No,Still Employed,Still Active,Employment Ongoing,CAL,L3,7.0,Still Employed
103118,2018,36,Travel_Rarely,969,Product,1,Masters,517,1,Male,92,3,3,Single,16062,22488,3,No,18,3,3,0,13,2,3,4,1,1,2,No,Still Employed,Still Active,Employment Ongoing,VAN,L4,7.0,Still Employed
103119,2018,31,Travel_Rarely,387,Delivery,11,Doctorate,1026,2,Female,68,3,2,Married,11784,25966,0,No,15,3,4,0,11,2,3,4,2,1,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L3,7.0,Still Employed
103120,2018,34,Travel_Rarely,1275,Product,12,Doctorate,790,2,Male,30,3,3,Married,7686,5094,2,No,18,3,3,0,12,2,1,4,2,1,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,7.0,Still Employed
103121,2018,33,Travel_Rarely,578,Corporate Functions,4,Masters,1081,3,Male,59,2,3,Single,6895,9969,3,No,11,3,1,1,11,2,3,4,2,2,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,7.0,Still Employed
103122,2018,47,Travel_Rarely,802,Corporate Functions,28,Doctorate,1407,4,Male,38,3,1,Married,16638,22269,3,No,11,3,2,0,24,1,3,4,2,3,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L4,7.0,Still Employed
103123,2018,49,Travel_Rarely,1455,Marketing,7,Doctorate,362,2,Female,80,2,1,Single,12601,15792,4,Yes,15,3,3,1,15,4,1,4,4,2,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L3,7.0,Still Employed
103124,2018,30,Travel_Rarely,1461,Delivery,22,Masters,365,2,Female,63,2,4,Married,5588,14404,0,No,20,3,2,0,10,2,2,4,1,3,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,7.0,Still Employed
103125,2018,30,Non-Travel,826,HR,1,Bachelors,114,3,Male,54,2,4,Divorced,5136,15997,1,No,12,3,3,1,10,1,2,4,3,1,1,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,7.0,Still Employed
103126,2018,39,Travel_Rarely,197,Corporate Functions,14,Masters,1116,1,Female,69,2,3,Single,7727,23299,2,No,18,3,1,0,20,0,3,4,3,1,4,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,7.0,Still Employed
103127,2018,52,Travel_Rarely,908,Product,2,Bachelors,1504,2,Female,67,3,3,Married,14472,12155,2,Yes,15,3,3,1,30,3,3,4,3,1,2,No,Still Employed,Still Active,Employment Ongoing,CAL,L4,7.0,Still Employed
103128,2018,31,Travel_Rarely,1452,Delivery,2,Diploma,212,4,Male,42,3,2,Divorced,4332,26279,1,No,12,3,1,1,9,1,3,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,7.0,Still Employed
103129,2018,36,Non-Travel,910,Sales,9,Bachelors,425,4,Female,80,2,3,Divorced,5371,16966,1,No,13,3,3,0,14,3,2,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,7.0,Still Employed
103130,2018,34,Travel_Rarely,1439,Marketing,6,Diploma,1507,2,Male,54,3,3,Married,2466,4998,1,No,22,3,2,0,11,3,3,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L1,7.0,Still Employed
103131,2018,42,Travel_Rarely,878,Sales,7,Doctorate,1542,3,Male,54,1,1,Single,5864,23475,1,No,13,3,1,0,10,3,3,4,3,2,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,7.0,Still Employed
103132,2018,38,Non-Travel,620,Marketing,1,Diploma,1376,3,Male,76,1,1,Single,10398,3987,2,No,21,4,3,1,19,2,2,4,4,4,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L3,7.0,Still Employed
103133,2018,29,Travel_Rarely,591,HR,11,Doctorate,629,3,Male,52,3,1,Divorced,8547,4901,0,No,19,3,3,2,9,3,2,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L3,7.0,Still Employed
103134,2018,48,Travel_Frequently,668,Sales,8,Bachelors,1869,3,Male,68,3,3,Married,6092,26338,1,No,19,3,1,1,11,2,2,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,7.0,Still Employed
103135,2018,39,Travel_Rarely,544,Product,3,Doctorate,1228,2,Male,48,3,1,Single,5274,2285,7,No,12,3,4,0,13,2,3,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,7.0,Still Employed
103136,2018,49,Travel_Rarely,706,HR,21,Doctorate,127,2,Female,69,3,3,Divorced,5456,8430,0,No,20,3,3,0,11,2,1,4,3,1,1,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,7.0,Still Employed
103137,2018,32,Travel_Rarely,945,Sales,8,Doctorate,315,2,Female,43,2,4,Single,8980,15598,0,No,13,3,3,0,9,2,2,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L3,7.0,Still Employed
103138,2018,30,Travel_Rarely,695,Product,10,Bachelors,1961,2,Female,41,3,2,Married,11055,26836,3,No,20,4,3,1,12,2,3,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L3,7.0,Still Employed
103139,2018,35,Travel_Rarely,870,Delivery,3,Bachelors,976,4,Male,91,3,3,Married,7814,6814,5,No,13,3,2,1,11,2,2,4,4,1,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L3,7.0,Still Employed
103140,2018,38,Travel_Rarely,708,Delivery,4,Bachelors,1626,1,Male,78,3,3,Divorced,4987,3132,0,No,13,3,3,0,10,2,1,4,1,2,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,7.0,Still Employed
103141,2018,33,Travel_Rarely,788,Delivery,4,Doctorate,1774,4,Male,90,3,1,Married,3067,6177,5,No,15,3,3,1,11,1,2,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,7.0,Still Employed
103142,2018,37,Travel_Rarely,684,Product,10,Bachelors,1569,1,Male,57,3,3,Married,4508,3063,0,No,15,3,1,0,10,2,2,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,7.0,Still Employed
103143,2018,49,Travel_Rarely,865,HR,21,Diploma,1086,3,Female,94,2,3,Married,14129,4344,2,No,18,3,3,1,22,2,3,4,4,1,2,No,Still Employed,Still Active,Employment Ongoing,PHL,L4,7.0,Still Employed
103144,2018,46,Travel_Rarely,626,Delivery,1,Bachelors,135,2,Male,45,2,1,Married,10651,3041,1,No,14,3,3,1,21,4,2,4,4,4,2,No,Still Employed,Still Active,Employment Ongoing,PHL,L3,7.0,Still Employed
103145,2018,41,Travel_Rarely,769,Sales,8,Diploma,1451,1,Female,75,3,3,Married,3703,16405,1,No,12,3,3,0,11,3,2,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,7.0,Still Employed
103146,2018,41,Travel_Rarely,622,Sales,1,Diploma,534,2,Male,48,3,1,Single,8362,19569,1,No,15,3,3,0,11,2,3,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L3,7.0,Still Employed
103147,2018,32,Travel_Rarely,891,Delivery,11,Masters,725,3,Female,56,3,4,Single,5389,21661,1,No,12,3,4,0,10,2,2,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,7.0,Still Employed
103148,2018,41,Travel_Rarely,758,Sales,1,Bachelors,1455,2,Male,44,2,4,Married,6048,10276,2,No,11,3,2,0,14,2,2,4,3,1,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,7.0,Still Employed
103149,2018,54,Travel_Rarely,240,Delivery,24,Doctorate,1790,3,Male,66,3,1,Married,19523,25785,4,No,17,3,1,0,33,0,3,4,3,1,2,No,Still Employed,Still Active,Employment Ongoing,OTT,L5,7.0,Still Employed
103150,2018,31,Travel_Rarely,401,Corporate Functions,5,Diploma,821,2,Male,48,3,2,Single,6473,8943,1,Yes,14,3,4,1,10,3,2,4,3,2,2,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,7.0,Still Employed
103151,2018,37,Travel_Rarely,1310,HR,4,Doctorate,351,2,Female,35,2,2,Married,7261,25741,1,No,16,3,3,0,15,1,2,4,4,3,4,No,Still Employed,Still Active,Employment Ongoing,BOS,L3,7.0,Still Employed
103152,2018,35,Travel_Rarely,777,Sales,1,Bachelors,449,3,Female,71,3,3,Single,9021,9279,1,No,14,3,1,0,10,2,3,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L3,7.0,Still Employed
103153,2018,29,Travel_Rarely,1337,Delivery,2,Masters,1546,2,Male,87,3,1,Single,4661,16179,1,No,17,3,4,0,9,3,2,4,3,1,2,No,Still Employed,Still Active,Employment Ongoing,MKM,L1,7.0,Still Employed
103154,2018,34,Travel_Rarely,242,Product,17,Doctorate,1285,3,Female,48,2,2,Married,4453,22387,4,No,12,3,3,2,14,2,4,4,3,2,4,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,7.0,Still Employed
103155,2018,47,Travel_Frequently,807,Sales,7,Masters,917,2,Male,71,3,3,Divorced,14247,13629,5,No,18,3,3,0,26,3,2,4,2,1,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L3,7.0,Still Employed
103156,2018,29,Travel_Rarely,874,Sales,11,Masters,1211,3,Male,74,1,2,Married,6575,2751,1,No,17,3,1,1,9,2,2,4,2,1,2,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,7.0,Still Employed
103157,2018,47,Travel_Rarely,632,Marketing,8,Diploma,1636,3,Male,34,3,2,Married,15628,22302,3,No,13,3,1,0,23,1,3,4,3,2,2,No,Still Employed,Still Active,Employment Ongoing,CAL,L4,7.0,Still Employed
103158,2018,33,Travel_Rarely,809,Corporate Functions,9,Diploma,1596,1,Male,45,2,3,Single,4243,3170,1,No,15,3,1,0,10,2,2,4,2,1,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,7.0,Still Employed
103159,2018,32,Travel_Rarely,780,Product,5,Bachelors,402,2,Male,50,2,3,Divorced,8894,13827,1,Yes,23,4,1,0,10,2,3,4,3,3,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,7.0,Still Employed
103160,2018,36,Travel_Rarely,724,Delivery,23,Masters,859,3,Female,79,2,2,Married,10848,9108,3,No,15,3,1,0,17,2,2,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L3,7.0,Still Employed
103161,2018,36,Travel_Rarely,765,Delivery,7,Doctorate,905,4,Male,84,3,3,Divorced,7736,6840,4,No,14,3,2,1,11,2,2,4,4,1,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L3,7.0,Still Employed
103162,2018,30,Travel_Rarely,672,Marketing,6,Masters,611,2,Male,77,2,2,Married,5111,24488,1,No,12,3,3,0,9,2,3,4,3,3,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,7.0,Still Employed
103163,2018,42,Travel_Rarely,1145,Corporate Functions,2,Bachelors,1624,4,Male,75,3,4,Divorced,7844,6152,1,No,16,3,1,1,10,2,3,4,4,3,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,7.0,Still Employed
103164,2018,32,Travel_Rarely,794,Product,4,Diploma,1592,1,Male,56,2,4,Single,5588,22594,1,No,12,3,1,1,10,2,2,4,1,1,2,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,7.0,Still Employed
103165,2018,39,Travel_Rarely,482,Corporate Functions,3,Diploma,1918,1,Female,85,3,2,Married,5755,4252,3,No,14,3,3,0,14,4,3,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,7.0,Still Employed
103166,2018,41,Travel_Rarely,1100,Delivery,3,Masters,1593,3,Female,58,3,2,Married,5169,10757,5,No,15,3,3,0,12,2,2,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,7.0,Still Employed
103167,2018,37,Travel_Rarely,1012,Sales,11,Doctorate,1461,2,Male,78,3,2,Married,9879,12337,0,No,11,3,4,1,11,2,2,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,7.0,Still Employed
103168,2018,30,Travel_Rarely,1307,Marketing,1,Bachelors,326,3,Male,54,3,3,Single,1901,15955,1,No,12,3,2,0,11,3,3,4,3,2,2,No,Still Employed,Still Active,Employment Ongoing,PHL,L1,7.0,Still Employed
103169,2018,36,Travel_Rarely,910,HR,9,Masters,425,4,Female,79,2,3,Divorced,5371,16966,1,No,13,3,3,0,14,3,2,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,7.0,Still Employed
103170,2018,31,Travel_Rarely,1104,Delivery,6,Doctorate,233,2,Female,83,2,3,Married,4999,24252,1,No,15,3,1,0,11,0,3,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,7.0,Still Employed
103171,2018,42,Travel_Rarely,590,HR,9,Diploma,1221,4,Male,38,3,2,Married,17039,20142,2,No,11,3,3,0,21,2,2,4,3,3,2,No,Still Employed,Still Active,Employment Ongoing,CAL,L4,7.0,Still Employed
103172,2018,41,Travel_Rarely,821,Corporate Functions,3,Masters,1667,2,Female,89,3,1,Married,11774,17423,0,No,15,3,1,2,12,3,1,4,3,2,4,No,Still Employed,Still Active,Employment Ongoing,VAN,L3,7.0,Still Employed
103173,2018,54,Travel_Rarely,460,Product,2,Masters,1091,3,Female,39,2,1,Single,16744,17325,6,No,15,3,2,0,30,2,3,4,3,3,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L4,7.0,Still Employed
103174,2018,33,Travel_Frequently,1161,HR,3,Masters,1715,4,Male,60,3,2,Married,5531,19101,1,No,13,3,3,1,10,2,3,4,3,3,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,7.0,Still Employed
103175,2018,43,Non-Travel,1031,Delivery,4,Doctorate,359,4,Female,70,2,1,Divorced,5721,16998,1,No,14,3,3,1,14,3,2,4,2,1,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,7.0,Still Employed
103176,2018,34,Travel_Rarely,1415,Product,8,Doctorate,1541,2,Male,57,3,3,Married,2299,4925,0,No,24,4,2,1,11,3,3,4,4,2,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L1,7.0,Still Employed
103177,2018,33,Travel_Rarely,508,Product,4,Doctorate,825,1,Female,45,1,3,Married,9704,7259,3,No,11,3,1,1,13,2,3,4,3,1,4,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,7.0,Still Employed
103178,2018,38,Travel_Rarely,871,Delivery,18,Doctorate,2006,2,Male,30,3,3,Married,8199,16752,1,No,16,3,2,0,9,1,3,4,2,1,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L3,7.0,Still Employed
103179,2018,30,Travel_Rarely,1126,Delivery,20,Diploma,1261,3,Male,89,1,1,Married,6790,17072,0,No,17,3,1,0,10,2,3,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,7.0,Still Employed
103180,2018,41,Travel_Rarely,1131,Delivery,3,Doctorate,1632,4,Male,75,3,4,Divorced,7978,5952,0,No,15,3,1,1,10,2,2,4,3,3,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,7.0,Still Employed
103181,2018,35,Travel_Frequently,923,Delivery,6,Doctorate,793,2,Male,81,3,3,Married,13578,13665,9,No,14,3,2,0,15,3,2,4,2,1,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L3,7.0,Still Employed
103182,2018,36,Travel_Rarely,232,Product,17,Doctorate,1119,1,Female,77,3,4,Married,7771,23253,2,No,19,3,1,0,17,0,3,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,7.0,Still Employed
103183,2018,44,Travel_Rarely,820,Sales,10,Doctorate,211,3,Female,84,2,1,Married,17525,12988,4,No,12,3,2,0,24,2,2,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L4,7.0,Still Employed
103184,2018,38,Travel_Rarely,391,HR,16,Bachelors,2022,4,Male,69,1,2,Married,5407,10702,2,No,21,3,1,1,12,3,2,4,3,3,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,7.0,Still Employed
103185,2018,28,Travel_Rarely,1203,Marketing,20,Bachelors,745,3,Male,76,3,2,Married,2660,23722,1,No,23,3,3,0,9,3,2,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L1,7.0,Still Employed
103186,2018,43,Travel_Rarely,593,Delivery,3,Bachelors,1035,2,Female,60,2,3,Divorced,13788,11664,2,Yes,18,3,1,1,22,2,3,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L3,7.0,Still Employed
103187,2018,37,Travel_Rarely,532,Sales,18,Doctorate,34,3,Female,48,2,3,Married,9705,8603,0,No,18,3,2,0,12,2,3,4,4,2,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L3,7.0,Still Employed
103188,2018,39,Travel_Rarely,497,HR,4,Diploma,967,3,Male,56,3,2,Married,3693,9263,3,No,12,3,2,0,12,2,2,4,4,2,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,7.0,Still Employed
103189,2018,38,Travel_Rarely,951,Sales,4,Doctorate,1120,2,Female,53,2,2,Married,4525,23368,0,No,12,3,1,0,9,5,2,4,2,1,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,7.0,Still Employed
103190,2018,35,Travel_Rarely,916,Product,13,Doctorate,1342,3,Female,44,2,3,Married,9974,7311,1,No,12,3,3,1,11,2,2,4,3,2,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,7.0,Still Employed
103191,2018,30,Travel_Rarely,640,Sales,16,Bachelors,1386,2,Female,89,3,1,Married,11827,26020,1,No,22,4,3,1,9,2,3,4,1,1,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L3,7.0,Still Employed
103192,2018,31,Travel_Rarely,771,HR,4,Masters,1531,1,Male,61,2,2,Married,4213,3068,1,No,12,3,2,0,9,3,2,4,1,1,2,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,7.0,Still Employed
103193,2018,29,Travel_Rarely,1228,Marketing,17,Bachelors,1503,2,Male,77,2,3,Single,8636,23806,1,No,14,3,3,1,9,2,3,4,3,1,2,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,7.0,Still Employed
103194,2018,33,Travel_Rarely,1274,Delivery,1,Masters,1749,4,Male,61,2,2,Married,5150,10699,7,No,14,3,3,0,12,1,2,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,7.0,Still Employed
103195,2018,37,Travel_Rarely,403,Sales,17,Bachelors,640,3,Male,59,3,1,Married,7407,6675,1,No,18,3,4,0,9,4,2,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L3,7.0,Still Employed
103196,2018,29,Travel_Rarely,1338,Sales,1,Diploma,325,2,Male,45,3,4,Divorced,7879,6655,1,No,13,3,4,1,11,4,3,4,4,2,1,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,7.0,Still Employed
103197,2018,32,Travel_Rarely,478,Delivery,5,Diploma,1053,3,Male,60,2,3,Single,7001,9971,3,No,11,3,1,1,11,2,3,4,2,2,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,7.0,Still Employed
103198,2018,43,Travel_Rarely,1247,Marketing,8,Doctorate,911,3,Male,90,3,3,Married,17315,5474,4,No,13,3,2,1,24,3,3,4,3,2,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L4,7.0,Still Employed
103199,2018,30,Travel_Frequently,629,Sales,6,Masters,251,1,Male,46,2,1,Divorced,4536,22862,0,No,13,3,2,0,10,2,3,4,3,1,2,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,7.0,Still Employed
103200,2018,52,Travel_Rarely,582,Corporate Functions,24,Bachelors,880,3,Female,77,2,4,Single,14001,19488,4,No,20,3,3,0,31,1,3,4,3,1,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L4,7.0,Still Employed
103201,2018,30,Travel_Rarely,1374,Corporate Functions,3,Bachelors,1467,4,Male,68,1,1,Single,4566,15671,2,No,16,3,3,0,11,2,3,4,3,1,4,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,7.0,Still Employed
103202,2018,46,Travel_Frequently,784,Corporate Functions,7,Masters,944,2,Male,73,3,3,Married,14166,13645,5,No,18,3,3,0,26,3,2,4,2,1,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L3,7.0,Still Employed
103203,2018,32,Travel_Rarely,913,HR,6,Doctorate,155,4,Male,52,3,3,Single,5914,9673,4,Yes,19,3,4,0,12,3,2,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,7.0,Still Employed
103204,2018,35,Travel_Rarely,934,Marketing,6,Diploma,629,2,Female,86,1,3,Married,6612,19376,3,No,14,3,2,0,14,3,3,4,3,3,2,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,7.0,Still Employed
103205,2018,35,Travel_Rarely,851,Delivery,17,Doctorate,1558,3,Female,36,3,2,Single,9631,18153,2,No,12,3,2,1,15,3,2,4,2,3,2,No,Still Employed,Still Active,Employment Ongoing,TOR,L3,7.0,Still Employed
103206,2018,35,Travel_Rarely,424,Marketing,7,Bachelors,534,1,Female,60,3,1,Single,11794,20613,6,No,13,3,1,0,10,2,3,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L3,7.0,Still Employed
103207,2018,46,Travel_Rarely,1211,Product,2,Diploma,1039,1,Male,55,3,2,Single,16341,20804,7,No,18,3,3,2,25,1,3,4,2,2,2,No,Still Employed,Still Active,Employment Ongoing,OTT,L4,7.0,Still Employed
103208,2018,39,Travel_Rarely,1080,Product,1,Diploma,1522,2,Male,74,2,1,Married,4033,4273,0,No,18,3,4,0,10,2,2,4,1,1,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,7.0,Still Employed
103209,2018,37,Travel_Rarely,495,Product,3,Bachelors,682,3,Female,36,3,2,Married,9448,9596,1,No,15,3,2,1,10,1,2,4,3,3,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L3,7.0,Still Employed
103210,2018,51,Travel_Rarely,749,HR,8,Diploma,616,2,Female,75,3,3,Married,11280,20593,5,No,11,3,3,0,26,1,2,4,3,1,1,No,Still Employed,Still Active,Employment Ongoing,TOR,L3,7.0,Still Employed
103211,2018,35,Travel_Rarely,1164,Corporate Functions,2,Masters,1845,1,Male,88,2,4,Married,3887,4207,0,No,20,3,4,0,9,2,2,4,1,1,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L1,7.0,Still Employed
103212,2018,36,Travel_Rarely,804,Product,23,Bachelors,605,1,Female,83,2,1,Married,12031,26547,2,No,18,3,3,1,16,2,3,4,3,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L3,7.0,Still Employed
103213,2018,50,Travel_Rarely,176,Marketing,15,Diploma,898,3,Female,60,3,2,Married,6336,13128,4,No,14,3,4,1,16,3,3,4,2,2,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,7.0,Still Employed
103214,2018,40,Travel_Rarely,628,Sales,10,Masters,1532,1,Male,54,3,3,Divorced,4388,2978,0,No,18,3,1,0,10,2,2,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,7.0,Still Employed
103215,2018,38,Travel_Rarely,511,Product,4,Masters,1867,1,Female,79,3,2,Divorced,5815,4247,3,No,14,3,3,0,13,4,3,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,7.0,Still Employed
103216,2018,29,Travel_Rarely,1495,HR,1,Bachelors,209,3,Male,41,3,3,Divorced,4321,26283,1,No,13,3,1,1,10,1,2,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,7.0,Still Employed
103217,2018,35,Travel_Rarely,903,Product,1,Masters,346,3,Female,87,3,3,Married,8845,9140,1,No,14,3,1,0,10,2,3,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L3,7.0,Still Employed
103218,2018,31,Travel_Frequently,1179,Marketing,4,Doctorate,278,1,Male,42,2,4,Married,9474,7891,2,No,11,3,2,1,12,2,3,4,4,2,2,No,Still Employed,Still Active,Employment Ongoing,VAN,L3,7.0,Still Employed
103219,2018,34,Travel_Rarely,422,Delivery,7,Bachelors,304,1,Female,56,3,1,Married,11885,20921,3,No,12,3,2,0,11,3,3,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L3,7.0,Still Employed
103220,2018,33,Travel_Rarely,1246,HR,5,Bachelors,756,2,Male,32,3,4,Single,7562,5268,3,No,20,3,3,0,15,1,1,4,3,2,2,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,7.0,Still Employed
103221,2018,37,Travel_Rarely,452,Marketing,10,Bachelors,1210,1,Male,79,3,1,Single,5875,26286,4,No,14,3,2,1,13,2,2,4,2,1,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,7.0,Still Employed
103222,2018,43,Travel_Rarely,1021,Product,11,Diploma,2020,2,Male,66,2,2,Married,8826,12540,2,No,15,3,2,0,18,4,3,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,7.0,Still Employed
103223,2018,45,Travel_Rarely,1115,Marketing,2,Diploma,1629,2,Male,88,2,2,Divorced,10258,19538,6,No,15,3,2,0,20,2,2,4,2,3,2,No,Still Employed,Still Active,Employment Ongoing,OTT,L3,7.0,Still Employed
103224,2018,33,Travel_Rarely,818,Marketing,5,Doctorate,1783,4,Male,90,3,1,Married,3096,6138,5,No,16,3,3,1,12,1,2,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,7.0,Still Employed
103225,2018,35,Travel_Rarely,512,Product,2,Masters,876,3,Female,42,3,3,Married,9557,9407,1,No,16,3,2,1,10,2,2,4,3,3,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L3,7.0,Still Employed
103226,2018,40,Travel_Rarely,803,Sales,8,Doctorate,182,3,Male,95,2,3,Divorced,8205,21180,2,No,13,3,3,0,12,2,3,4,3,1,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L3,7.0,Still Employed
103227,2018,49,Travel_Rarely,655,HR,3,Diploma,804,2,Male,79,3,1,Married,13560,7378,2,No,15,3,3,0,22,5,3,4,4,1,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L4,7.0,Still Employed
103228,2018,27,Travel_Frequently,1095,Product,2,Masters,332,3,Male,59,2,2,Divorced,5260,19995,1,Yes,14,3,2,1,9,3,2,4,3,2,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,7.0,Still Employed
